,666,ΣgØ,"* Erm, could it be a Spatiotemporal ShockWAVE Syndrome...?",MAYHEM,VVelcome!!,ΣmbryØ,*Feels Seasickness...*,FIN4LE ～終止線の彼方へ～,HE4VEN ～天国へようこそ～,I,iLLness LiLin,WHITEOUT,Xronièr,Lachryma《Re:Queen’M》,777,αzalea,Bad Elixir,Chronomia,onslaught -Retaliation of Bahamūt-,VALKYRIE ASSAULT,ディスコルディア,ドゥサンコオデッセイ!!,9TH5IN,ANGER of the GOD,Calamity Tempest,Daisycutter,ENDYMION,Ghost Family Living In Graveyard,Lancelot ～Flame of the Rebellion～,Lisa-RICCIA,LubedeR,ΛΛemoria,†:OLPHEUX:†,OUTERHEΛVEN,Redshift 2nd Ignition,ЯeviveR,TENKAICHI ULTIMATE BOSSRUSH MEDLEY,THE凸GENERATOR,Trill auf G,voltississimo,Xroniàl Xéro,θコトノハθカプセルθ,色を喪った街,卑弥呼,飄える翼追い掛けて,A Lasting Promise,Absolute Domination,Awakening,BELOBOG,Chrono Diver -PENDULUMs-,Cross Fire,Deadly force,Dyscontrolled Galaxy,Elemental Creation,Failnaught,Fin.ArcDeaR,Fly Like You,FREEDOM DiVE,GERBERA-For Finalists-,GODHEART,Immortal saga,KAC 2013 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX- Empress Side,Last Resort,Sailing Force,Staring at star,TWO-TORIAL,Xéroa,セイレーン ～悲壮の竪琴～,逆月,INF-B《L-aste-R》,FLOWER,Got more raves？,きたさいたま2000,極圏,ΑΩ,Blastix Riotz,DIABLOSIS::Nāga,Everlasting Message,FLügeL《Λrp:ΣggyØ》,KAC 2013 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX- Emperor Side,Lord=Crossight,Preserved Valkyria,XyHATTE,月光乱舞,Innocent Tempest,IX,ラクガキスト,音楽 -resolve-,Booths of Fighters,For UltraPlayers,INSECTICIDE,Quietus Ray,Verse IV,バンブーソード・ガール,Bangin' Burst,Black Emperor,BLACK or WHITE?,Growth Memories,snow storm -euphoria-,XROSS INFECTION,大宇宙ステージ,Ganymede kamome mix
Cross Fire,0.533284992081736,0.5341987844290064,0.47411342038707477,0.512038958657743,0.5297780120966936,0.5369130795648749,0.5086852400965562,0.4643633112646771,0.3899986683121435,0.3835732643138909,0.38852347432381706,0.4118419180912203,0.5739220934050453,0.3733032073985142,0.5136195472422876,0.551185239776099,0.5106822755749502,0.48491492743331055,0.5346480261854113,0.47708402163558267,0.4597377729081114,0.5445696747052406,0.45788232624335296,0.5131512234149985,0.5094858471693866,0.4540569855124615,0.4131499552749035,0.5541555396789164,0.4667241848842555,0.4394953355864451,0.5435550587858305,0.5842061554312783,0.5040672664622682,0.4785003397740387,0.46773678158591725,0.4883001677126745,0.5156327379141601,0.4978620982914694,0.4861337596219275,0.49407923951245186,0.4697044467198064,0.45320568538156036,0.5133486393169934,0.4807631261314989,0.5388052305667991,0.44737375937845125,0.5282461839202586,0.4512246305895742,0.43501360922818316,0.45101188766884664,1.0,0.44073221653069006,0.4596892456669309,0.5195290878873983,0.5416488427376784,0.3782128513454686,0.48268871048699435,0.3713526145755311,0.49180141357218615,0.5619592203247233,0.3780517827891136,0.49946763664721777,0.4944635770520072,0.42171384992464883,0.40995818242248033,0.5056989087932126,0.4695982566817201,0.4713225217945097,0.5143020832927104,0.5557033524405259,0.45222798662567754,0.49127808161160147,0.49560831773860664,0.42646467378384384,0.4971499354384138,0.3671987214306581,0.5320344674157684,0.4352868867130467,0.4372207321232843,0.42452584885217826,0.43885511564987734,0.4077386829156183,0.3925700562310611,0.5005800419272515,0.5296810236789993,0.4428524636089951,0.5074388188778721,0.45582463055757316,0.5261291256604661,0.5526335617541136,0.5924482625650468,0.4917594278803247,0.4648176254695148,0.473698460943872,0.4156616571217981,0.4277729763518109,0.4399153983443649,0.48391780620390457,0.38894689150402745,0.44683148271121625,0.2925469558853932,0.34370564374331647
Deadly force,0.572947768253174,0.644039710173511,0.4583732665067841,0.49921000207234295,0.6357897756656691,0.6407509965666288,0.5131462815524761,0.6405094644353357,0.595345902793015,0.42973988081583686,0.5883429012168854,0.6377819923656067,0.5877325671689648,0.5726401256150229,0.3583279702850106,0.6194043339323029,0.571634079184218,0.34745491213909924,0.538998181393984,0.4569163055970369,0.5442768990074174,0.6773936098670151,0.5728870912655778,0.45176616085305127,0.5591376917736657,0.2747729816272807,0.38820030366966063,0.43574718932548995,0.6377388056287968,0.4880229582245697,0.44358918227505606,0.549254605424915,0.6206222174787586,0.5705122496085402,0.5682372435008495,0.5731566881976851,0.5064172396098698,0.6797532449314186,0.5049704915250217,0.4849886896964585,0.6153930940005998,0.6342459380212371,0.5889506103994527,0.598388582209574,0.5828113015288509,0.5142362352375879,0.6784660455658094,0.6434960075869419,0.5662240034011202,0.636469411321196,0.44073221653069006,1.0,0.601054563693732,0.5011160508195591,0.6382385314478591,0.5787124903991518,0.6934786266312084,0.5776715951226722,0.6030394192795199,0.4673932421995582,0.5364555775759038,0.5260989852751652,0.6358695366959587,0.6442059428524778,0.5981272702241327,0.6034428970934546,0.6599529371427806,0.6024731168670604,0.5055740460730066,0.6292952080379165,0.5167071605149075,0.4904926267942372,0.4832593394258595,0.4624529362073586,0.5403723547766057,0.4924996763824728,0.46049017345841486,0.5055727033828862,0.5243109556845466,0.4928804397887064,0.5830186377202885,0.523884691427665,0.5875529076423313,0.4499846110756001,0.4144020456369284,0.5348610089635071,0.5663998712248732,0.3840452100473093,0.5368122585260652,0.630185446898985,0.5669034858856982,0.622567163211962,0.6273923907126401,0.634673152594358,0.5652399264843706,0.49224809934747815,0.5009028934010173,0.4655689776412217,0.5660866091050036,0.5120801195975011,0.413778518480095,0.439504931145992
Dyscontrolled Galaxy,0.6598386082215231,0.7148749828153136,0.6097998723607795,0.5988713277664073,0.7340523663363142,0.740510669545585,0.6200872260883934,0.7576430732926758,0.7524692766642587,0.4178560269391959,0.785976083339714,0.7484405784721504,0.727306662102659,0.7037218925155909,0.43534091759200044,0.6137439771586872,0.5172788001433173,0.3283310121530126,0.5582906613132972,0.4592924158097077,0.5937469097491758,0.6564667843629093,0.5207417541349434,0.38969585786203925,0.5750640723285404,0.3190747077020239,0.5812794517501083,0.502460008313869,0.6289843008145319,0.44229142333227345,0.45341219845914166,0.585042082306041,0.5715441868303051,0.5061801001833376,0.5661873408274816,0.5992679901977082,0.5863281116912206,0.6931036753675791,0.47352012187766723,0.5070125442696692,0.6441150524166935,0.5898510993001501,0.6099960870260449,0.6990923103599603,0.5635150901893698,0.5884490589569857,0.6672564909048809,0.6567628080290434,0.6603590779470551,0.642677362947408,0.4596892456669309,0.601054563693732,1.0,0.4738110423003718,0.5909241589724906,0.6020082892849308,0.6644837213188851,0.6538396620097245,0.584500003991589,0.36580390264155566,0.5366421019692745,0.5739676063683454,0.5938431739176275,0.6261314965783439,0.5918913363608856,0.6571788854229179,0.703844286746093,0.6115552648052119,0.45030040989927306,0.6316760934211914,0.5343699570159491,0.47208686275235906,0.40853161059596593,0.6456369059183001,0.6901500969351468,0.6885488280391173,0.4956206124343758,0.6154256273186676,0.6320093475847665,0.6078316197692414,0.6151590428079302,0.6690748185625377,0.7048813770508935,0.6029959506280055,0.39269651846493125,0.5308230187512636,0.5640468853614883,0.38980061216246553,0.5014532334972563,0.6118556521365212,0.5772193116170857,0.6432693872164124,0.626414867082581,0.5559045641901605,0.6707950761316281,0.6932829858320806,0.5709604830199725,0.4490381792969925,0.6892346943006322,0.6129130823146776,0.5895880034478724,0.6169279043334782
Elemental Creation,0.5246620325531163,0.6128725623327688,0.43308739438780686,0.5206190413264656,0.59278652149091,0.5953645600817331,0.4717875316135425,0.461129126768181,0.4392340669590012,0.4135967799061336,0.4300025872337231,0.44632566191611556,0.5493595680264399,0.40907170473128196,0.4157083816369956,0.6383076820924127,0.5332951310599254,0.39597002083262617,0.47863258516005397,0.46060949010439156,0.5335949946196573,0.6563414924571326,0.5411799148094169,0.46522456909435406,0.5001906427834495,0.2544656187865337,0.4242820787030566,0.47756544339084134,0.49776987668979833,0.5168631628806226,0.3963181763084142,0.4872115394943003,0.5298779011132995,0.4870609771967365,0.4929652010491989,0.5319510880407639,0.508850541239789,0.5433355388525849,0.516367760970586,0.4844900794197193,0.559688365248835,0.5005920472215083,0.5012997230842581,0.5398949740880286,0.5379555662004464,0.4406547811445819,0.4945304397212755,0.49850825983637714,0.48670452298548644,0.516219828000137,0.5195290878873983,0.5011160508195591,0.4738110423003718,1.0,0.5480607751310629,0.4896935557798945,0.5540805259271447,0.47159680900970063,0.4548188117452279,0.48870225655351046,0.4386993179291661,0.45323768075364257,0.533709217488237,0.4791211868790897,0.5145378341330922,0.4955391793612775,0.5248341521586899,0.4082279187235205,0.5920351103043955,0.5753101543865138,0.5081800078642045,0.5081073845766809,0.44515981048779696,0.40363128149323485,0.44982285570552605,0.369528154620783,0.3966411092207213,0.4116932057685445,0.395598342614318,0.381802915949505,0.4146741462441123,0.40156247135949236,0.3986664471853129,0.4337103399122335,0.396468939182684,0.5362400319001855,0.5501713917723181,0.3757870601577556,0.49288152884354053,0.5509938669614555,0.5500663029723296,0.4973264409073263,0.4865780087473427,0.5275379852138958,0.4447588856168368,0.4427004227100594,0.4123046075234854,0.4520175073583884,0.4126989968975089,0.42659439823456696,0.3294470420257241,0.3283469426600026
Failnaught,0.5716547972462324,0.6740606828385425,0.49061375010336183,0.5033326149867013,0.6064999943459622,0.6349834984286263,0.5602013828551382,0.6099663942860237,0.5612888452439413,0.47343106274310376,0.5381517311996604,0.5726494353684292,0.5979416395997529,0.5186593840574104,0.45909645629335977,0.6275657745223254,0.5877255844716947,0.41187371963220776,0.5221916340548953,0.5300934657237715,0.5760311095986255,0.6510395617770971,0.5959900802379583,0.5016183225478634,0.5882291497723382,0.3768210463799288,0.44425650023830626,0.5701819148897265,0.6762267856447836,0.5148350396280299,0.4969113128666087,0.566761543217675,0.6485770890935334,0.6170416991622979,0.5896926166144922,0.6078107971949878,0.5518878408217341,0.6535375902797862,0.5805757517825174,0.5815047487974617,0.6175303770497144,0.5928489409972953,0.6324370391497653,0.6200089231145446,0.6201275617817072,0.5525313838561203,0.710435602546978,0.6862305235121229,0.646214137828212,0.6445202814299755,0.5416488427376784,0.6382385314478591,0.5909241589724906,0.5480607751310629,1.0,0.5883859695127459,0.669100363620926,0.5693446535095289,0.6160093034440229,0.5541690143492036,0.5263199343434664,0.6118558469462578,0.6157230164041779,0.5746106550927436,0.5627931034435194,0.5934585140316921,0.653212358467219,0.6053840794129961,0.5276273479773977,0.6704842885562665,0.57185769044586,0.5376108687928871,0.5031099598886604,0.4884321629470346,0.5685280585653735,0.5276018885042077,0.4849255590586435,0.5101436573869864,0.5780969389078531,0.5491642722853705,0.5430662573494279,0.5615419462314432,0.5831667312740152,0.4835055170490116,0.5226809736721499,0.5520589268124704,0.5966876749361705,0.49762799111450967,0.5874369810744026,0.6491230207643384,0.6447745548002675,0.6707751242534974,0.6646834494946267,0.6350959075357079,0.5887351625433507,0.5432301432709459,0.5241858788367064,0.44759500027449656,0.5373531164787899,0.5226758015423092,0.47218712216649006,0.5047068623836484
Fin.ArcDeaR,0.5179116702920817,0.628300045092282,0.4780976753293464,0.49787688491118426,0.6261923381920922,0.6462000985510169,0.481395583966456,0.6256880710277608,0.6272613073338401,0.3595676300980585,0.6149992038852427,0.6503838155674911,0.5756577191662163,0.5697268833969551,0.3294929537135315,0.5984188278920521,0.5106736923198166,0.2833170600413872,0.48932155410762446,0.41024917883576867,0.5578546213077932,0.67483509545688,0.5396262402971276,0.39193665859181437,0.5355483494802985,0.2198503688691718,0.42327698652807116,0.39647746670237743,0.5862679187725951,0.49520850372360464,0.3820864128457828,0.4905343936643413,0.5558976918500889,0.49608091678260297,0.5225849795864352,0.5599584150613395,0.4805545626364887,0.6306736591674613,0.45848570984327447,0.4357816512516383,0.5729726854611012,0.5924814680842293,0.502910574512355,0.5430687214190195,0.5382702903320357,0.45214181425681726,0.5758667507935148,0.5888680069675911,0.5838352427035373,0.5944195594370888,0.3782128513454686,0.5787124903991518,0.6020082892849308,0.4896935557798945,0.5883859695127459,1.0,0.6070781729587995,0.624848515094798,0.541010745809743,0.3814578338189545,0.5496073725644192,0.4859488161717942,0.5390260563782505,0.574298996909416,0.7076656197366593,0.5581847005082692,0.590796006484962,0.5448214242953868,0.4664100615822148,0.6047219377918841,0.5798279849718426,0.47469276003258826,0.40871123238441376,0.5717122283475702,0.5803363591680986,0.5071164532068417,0.42459946771056817,0.5431641043192121,0.5103550504056703,0.4933644218301743,0.556086475179418,0.5756899334527001,0.6143508192330824,0.557356834492232,0.3821322092416408,0.5396114076871792,0.5733538327730681,0.41380438012367166,0.4328076498258314,0.5828305110702201,0.5609549850030616,0.5821327054656358,0.6276226941775108,0.562416476220427,0.5674625719990325,0.5879944409879964,0.5379580895695942,0.4557068225901364,0.5936620221310783,0.5936624177020645,0.5223104917270025,0.5412229421858097
Fly Like You,0.6333007616000463,0.6964916137467476,0.5398322821751588,0.5323356687885281,0.7023940430378153,0.6869851042618507,0.6064596722582757,0.6994230796149742,0.6573700432182419,0.43203769605177916,0.6290415034752169,0.7055705602942044,0.6174875127617513,0.59335111849352,0.3721248715765604,0.6546236917929964,0.6061063351426295,0.35386477252136467,0.5745133064744969,0.47137269850664587,0.6449755920380622,0.7005582056968178,0.6149616414980885,0.472065997489464,0.6207343054747644,0.3380953823780037,0.4456252916986514,0.49667147233990677,0.7244648282100713,0.4926890814549362,0.4557034951456819,0.5957175592656879,0.6496794312337779,0.6188029884182666,0.6168041578095658,0.6226859012351115,0.5505746702761044,0.7243671563359465,0.512117564371329,0.5021094313424089,0.6785147554061589,0.6792676373881908,0.6206791072395436,0.6559858627489484,0.6166752328464253,0.5107447864001678,0.6959840999805268,0.7478542376938506,0.6334803277782702,0.6822060218010548,0.48268871048699435,0.6934786266312084,0.6644837213188851,0.5540805259271447,0.669100363620926,0.6070781729587995,1.0,0.6136576231330543,0.6388556604495433,0.5160361177498064,0.5613229447525131,0.5443521477461872,0.6311183995386836,0.6896511133507228,0.6070348935037061,0.6325788353846967,0.7494146361361919,0.6401049117555426,0.5693297040430715,0.6715246392592668,0.5435657150170269,0.5021525208852664,0.4533284257577664,0.5035833113474397,0.5921562481655458,0.5107366638164631,0.47617561644386736,0.5341652148908085,0.5923895786440869,0.5070350985912587,0.6115113985970135,0.597543341349199,0.6339147595429782,0.49113553872890464,0.4612396240603036,0.5718168323599835,0.5792378105106482,0.4519713589061048,0.5803748966487814,0.6774238297418463,0.5821288406697239,0.6593417633154309,0.6466194805319998,0.6561674259824019,0.5789982188894444,0.5279913806133313,0.508848764681415,0.42518305757293806,0.5853068362094359,0.5458586376479271,0.4405657270361763,0.4640699790742687
FREEDOM DiVE,0.551838621879191,0.6281162843028416,0.4740133878044697,0.5383607426139212,0.6644331972888167,0.6484595641530143,0.49615584571038207,0.6593906570910558,0.6444442612472295,0.36426589526427816,0.6731584746384959,0.6717208000746094,0.6185429359935513,0.6845007233795247,0.35957602330310356,0.6043593972145394,0.4845423010702696,0.26268889529954714,0.5139409088407885,0.3957439563850196,0.5763557739341506,0.6656048961632601,0.5327310762312474,0.3593883429435147,0.5216453949995685,0.21095516137979106,0.44766126032987863,0.40625385352794874,0.6088056124436931,0.4668864203605248,0.3661386878363397,0.5052808569270225,0.558265512848769,0.4801810926800475,0.5216264398481195,0.5988906693647862,0.5313626414656494,0.6822040646138019,0.5071265240976242,0.5001094647534375,0.6052896420831193,0.6269725707828511,0.5174416862950205,0.6219455772043944,0.5191997186638292,0.4949647288065706,0.5901499566030548,0.612311864290352,0.6186869771610434,0.6611742979068098,0.3713526145755311,0.5776715951226722,0.6538396620097245,0.47159680900970063,0.5693446535095289,0.624848515094798,0.6136576231330543,1.0,0.5614519590464085,0.31590961429778025,0.5835310797058074,0.4704103995886754,0.5328174461135174,0.6062916509448542,0.5960463004900393,0.5718970818684382,0.648147736741472,0.49826892771812276,0.4233035352135604,0.5987456337878445,0.49646086932323436,0.432697368394967,0.4006264701232148,0.5537103061770512,0.6215958475861215,0.6298792320508164,0.426898078705758,0.5401751932609644,0.5371092779467227,0.4916961221688884,0.5832780853840819,0.6011486328649986,0.6808075227007537,0.49421702131269685,0.3261446998943653,0.5493434487281376,0.564048348876658,0.3299535014336926,0.4307082626526412,0.5577015515251118,0.5609315276221216,0.5830377423308655,0.6535091600069901,0.5630302622937995,0.597555106140215,0.5655318318787058,0.49579069275238696,0.3411835634952769,0.6253814329708912,0.5562523116145663,0.5485501532595131,0.553031890543287
GERBERA-For Finalists-,0.583313655136197,0.6191534254927291,0.4581812509589753,0.5276961309571719,0.6380253242468089,0.6032666193513447,0.5002442201708297,0.6495746274708268,0.5488440575589122,0.41767116086101247,0.5774182357889088,0.571087548199305,0.5616187869709918,0.5450764876588442,0.438715962588075,0.5550103621061063,0.5558113220804638,0.36677434714312734,0.5125529011350032,0.47927601718603846,0.5822812206589568,0.6375657808098137,0.559762968629949,0.4041884544269631,0.5622488832026976,0.3485779775028366,0.4168944468970852,0.4647756774593872,0.6276353530275185,0.4938659682812735,0.3945603603898767,0.5391480523870243,0.6022781061183874,0.5796234397133478,0.5589618653427197,0.6031909529301974,0.6635801216097329,0.6436289397990657,0.5310346189173774,0.5175082610338602,0.6281007491868273,0.5996201818508735,0.5934092827627574,0.5566509951632532,0.5912158164805716,0.578623778201737,0.6307973476936923,0.6716154165239662,0.5915446864958613,0.5690344267785509,0.49180141357218615,0.6030394192795199,0.584500003991589,0.4548188117452279,0.6160093034440229,0.541010745809743,0.6388556604495433,0.5614519590464085,1.0,0.4533643445583603,0.49119238123757447,0.5984551586428045,0.6009489710005906,0.5418302260821637,0.5267870182225249,0.5723455100474757,0.6519591120667684,0.5542723211579311,0.4796360241728413,0.6120853583952232,0.46023808291443774,0.46884588391060045,0.46670002075843225,0.46804552166421737,0.5546150555409189,0.5680512318688482,0.4736593809316794,0.4981856211896092,0.5586621777523465,0.5308445970531493,0.5169302498488535,0.5387130832366855,0.5841897518719203,0.4365608277453768,0.4505344779111256,0.5075312506273845,0.5579211617761038,0.41848932303619457,0.5445552610578221,0.6477067627429892,0.5572740738524008,0.6211007891153804,0.65029975882809,0.6286950873536474,0.6001605110234359,0.5455518344811805,0.48899741229277693,0.42879372269950095,0.5062584412259217,0.48351000210456674,0.40630955684675585,0.4621777482842929
GODHEART,0.444851695345731,0.4988367216365531,0.3477737994389271,0.3886239159271394,0.48449847151633535,0.4736636612130189,0.4372723546161234,0.41870978497265154,0.37045640304568345,0.3871495121339638,0.3041814842268568,0.42010639107308234,0.41905702701910624,0.3199327027971653,0.4036841233054985,0.5631872944837926,0.5312682592227487,0.48808337088105563,0.4638690280513375,0.47004090982273244,0.5063288674463428,0.5371488739447757,0.5167960790922571,0.5663848576157063,0.500943114667911,0.37792907279192506,0.2782488048603515,0.4925175538909127,0.49422777865369844,0.4274549062688739,0.4998089809847443,0.5098815795521212,0.5679496054414184,0.5827763066444895,0.5375059631584367,0.45029478776862336,0.45308240225325064,0.4625770279317848,0.46531491881987835,0.4122707992823164,0.48219211482208424,0.4776863973600945,0.5259799584572528,0.3850425383636575,0.5495800973459106,0.33593867278338296,0.4909029181544594,0.4974736105275636,0.36493311658974764,0.4733895831548668,0.5619592203247233,0.4673932421995582,0.36580390264155566,0.48870225655351046,0.5541690143492036,0.3814578338189545,0.5160361177498064,0.31590961429778025,0.4533643445583603,1.0,0.39792886371593034,0.4473473900788638,0.5314225288385743,0.47443104181411133,0.4531959745338429,0.48132157671007986,0.44972206366230116,0.4925415190119783,0.47494584445280713,0.5436428311834235,0.4922588450194042,0.4393198024288436,0.4602672651622212,0.32593436675041687,0.3796835825075866,0.2290840420352949,0.4315040853518456,0.39029839574137354,0.39806454706433253,0.35643146273756277,0.42411941560231947,0.3181044292638306,0.3419458798023185,0.32684390301014016,0.5812657977285381,0.498886630483781,0.48896290434217565,0.4508449663178237,0.5348384925397405,0.5514179747806329,0.4859505369401506,0.5180430468401083,0.44894956665094465,0.5332609392953246,0.38284079262668863,0.2778546651480509,0.38650635592362215,0.4597577847764591,0.31875021216568494,0.3822379288215688,0.18065962935283844,0.24159677655990094
Immortal saga,0.44805480824111665,0.5435517756018636,0.3829952264813877,0.5060593816963961,0.5720341892597344,0.5220591734845926,0.36683849338360525,0.5329392429139057,0.4911877487505603,0.3726050517210866,0.5268824251194167,0.5662876458711881,0.493189381818342,0.5482878677531399,0.38145874885948156,0.5601942711029447,0.4714917516815128,0.2763470497841354,0.5015791298497775,0.37526139995965996,0.5019062517661507,0.6254705875421933,0.5495325228272235,0.38941694603044574,0.5321870769328714,0.24396235177573086,0.3524788627041342,0.3376540096255019,0.5290700594058919,0.5145883672386635,0.3701835506751782,0.5041735868864885,0.5314206165341488,0.47026997252288405,0.5184676814490273,0.5554468000210686,0.49525519127269413,0.5938919591042603,0.49184509316675673,0.4536155586275396,0.5668357909516348,0.5450648005546319,0.47416121246683623,0.5450700696721856,0.5148523787820513,0.47211178349152366,0.5285013844084723,0.5953126926663719,0.5220453409208887,0.5560228227459164,0.3780517827891136,0.5364555775759038,0.5366421019692745,0.4386993179291661,0.5263199343434664,0.5496073725644192,0.5613229447525131,0.5835310797058074,0.49119238123757447,0.39792886371593034,1.0,0.46902573470705355,0.5696554198249791,0.6603587153025032,0.5795014541985296,0.4687856370490046,0.5796322265630904,0.5197525763007257,0.44003887629419713,0.5547173982293843,0.5000969209474774,0.44079952797989325,0.4494092773068843,0.4762641867613894,0.5009368569426937,0.5008147193792544,0.41423432467650523,0.5073917729797975,0.4415786923475617,0.3841170109382358,0.48529862821303776,0.5374332332401661,0.5426320659279026,0.3625983923039407,0.39684821798789305,0.5660090760939148,0.5462561023117148,0.34138795775820274,0.4731217266353224,0.5270208044432214,0.5340284802317301,0.5367033397488401,0.6536192401774337,0.5327130795930429,0.47182779970356703,0.4786943449769289,0.43363727815122655,0.380174754746742,0.5285104732550439,0.4759971846205147,0.41529947453913885,0.40117940461309887
KAC 2013 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX- Empress Side,0.5916640925381407,0.5989433060068982,0.5175453005815757,0.5115074213252825,0.5477610005070642,0.5963518888473214,0.5755016389489704,0.6062055946845373,0.5107700079347395,0.4500136700916958,0.5115684771199698,0.5209029124065662,0.5708489577850513,0.5157397570323049,0.5365885234171787,0.5712939106211239,0.5441692609715088,0.4380661927368014,0.5275783579619715,0.5095309208214986,0.5202679897237326,0.5235452408277029,0.4665872258646693,0.39693103022155396,0.5243037360634916,0.4123086293497297,0.5110073606721578,0.5391660444428228,0.5716301440919563,0.4740659711303793,0.47981179836756727,0.5482894379308214,0.5106288802687503,0.5425816243791148,0.5427216792878711,0.5368367865055417,0.5981823874138482,0.5784324595350295,0.521128557330313,0.5512110987961982,0.5690639154729009,0.47142515738907514,0.5553970265299798,0.5760750336900049,0.5549360990590806,0.5154145107769558,0.6050910384683591,0.5700520301477197,0.6174525125686419,0.5433534199225702,0.49946763664721777,0.5260989852751652,0.5739676063683454,0.45323768075364257,0.6118558469462578,0.4859488161717942,0.5443521477461872,0.4704103995886754,0.5984551586428045,0.4473473900788638,0.46902573470705355,1.0,0.5337675923097179,0.4646315417809848,0.47008191706329266,0.5768250403475118,0.5842101538367608,0.5781071740324952,0.44325769397058645,0.598887606216139,0.4892636477756474,0.49330764383522097,0.5073996366873567,0.47810502106111635,0.572693806527555,0.5432162502436652,0.5016327975954226,0.5268944029911089,0.6052957942326913,0.6628589136752053,0.4673516627635067,0.5604559571439026,0.5484464320676773,0.4724766358004008,0.46254411047952476,0.4577429662382835,0.5243993243862951,0.45967998353185646,0.5866364307664433,0.6593241681873109,0.5609626167090304,0.5808109903984519,0.5949780090857135,0.565326336478004,0.5727512616257134,0.5676982902271316,0.5425895735366235,0.4810623851781307,0.4711036088221776,0.4962200904002703,0.4670996940767569,0.4970472352662416
Last Resort,0.571503771848864,0.6562517733831281,0.4682534573732151,0.5775808408594317,0.6371823685138855,0.6053690713832671,0.49392539015560927,0.5807417759559257,0.5450124466293947,0.41576332573692837,0.5681886375589,0.5831919214506609,0.5912242691272301,0.5232220761327601,0.44426692732654566,0.6087806248335268,0.5503220036860974,0.3613520567754902,0.5207675043873707,0.4194848065528569,0.5559761664317543,0.6677660054003751,0.5989820716572305,0.4297158471667832,0.5764553336506887,0.2988833132690724,0.42971654337444154,0.46209131766714145,0.5868079506041827,0.48148224150515095,0.460404344841933,0.5673962097575407,0.6029488832405724,0.568985251928969,0.5793834333812528,0.5982329550621632,0.5359167956487453,0.6226276106482733,0.5402817231975022,0.5039170242820828,0.598066651784283,0.6103320754431185,0.5741080723062073,0.5595390843952689,0.555525930124864,0.554657033418447,0.6161861846189666,0.6389653911607989,0.5290746107433651,0.5929428887562728,0.4944635770520072,0.6358695366959587,0.5938431739176275,0.533709217488237,0.6157230164041779,0.5390260563782505,0.6311183995386836,0.5328174461135174,0.6009489710005906,0.5314225288385743,0.5696554198249791,0.5337675923097179,1.0,0.6141332359390348,0.6320206638306438,0.5640415493951647,0.6270345524451127,0.5814365281566175,0.5682848187566472,0.6246904149951179,0.5242909202334012,0.48231189202820524,0.4897013578240024,0.5182433364186939,0.5368586854574561,0.46757875083932027,0.48907900428001505,0.5075104498829964,0.49148732137412804,0.4649004818836598,0.542706092071188,0.49329459617440313,0.5441492573206258,0.46810193374340126,0.4533334437279399,0.549253763016505,0.6036630101249478,0.3820519452412652,0.5420531476388888,0.6406888443937361,0.5701360182343553,0.5995440932928584,0.6120897509796325,0.5781278475500362,0.5386169777258035,0.4734153363546046,0.5113720822770068,0.4697269557046214,0.5471533625712217,0.5185788588094918,0.407551976738027,0.3935797762584031
Sailing Force,0.5220639744594558,0.6158580914666635,0.45762110464667793,0.5129220331127167,0.6370975765403933,0.6329318102753754,0.4818395363724532,0.6397362933670817,0.6210152340954228,0.3837730593444783,0.6206573726338271,0.6767671454442369,0.5780541961901379,0.5849540118968783,0.3102080302313549,0.6049144237272159,0.5371721221419478,0.31298583689880083,0.5292688169089379,0.3939057539648428,0.5381117691293202,0.6693378677873927,0.5679651804361298,0.4647205147804615,0.579106944465272,0.27981279682331994,0.3991645220075217,0.3780974102248669,0.6066593015407392,0.47108824758095813,0.4021141703983429,0.5770127206871601,0.5929044072850823,0.4945370123250236,0.5621238187303552,0.5507596493559784,0.4882082615790321,0.6505103240528386,0.48086432961839165,0.4418696374931041,0.6177849998606515,0.6056536212007373,0.5299274424475953,0.5947356651807437,0.5796579982063306,0.422611639483504,0.5801094052888931,0.6381632338989643,0.5535935819051522,0.6596455805876728,0.42171384992464883,0.6442059428524778,0.6261314965783439,0.4791211868790897,0.5746106550927436,0.574298996909416,0.6896511133507228,0.6062916509448542,0.5418302260821637,0.47443104181411133,0.6603587153025032,0.4646315417809848,0.6141332359390348,1.0,0.6239410740772573,0.5691152282734878,0.6277827317545226,0.6179869250763117,0.4788065962454458,0.5921123479119841,0.5711789467802839,0.4600597879480747,0.4052474394045045,0.5196011389464766,0.5878856794552287,0.4430218673898524,0.46101400283274574,0.5638605509632623,0.5357218521653399,0.4396152371165538,0.6522924183391058,0.564682203229311,0.5873447465409859,0.48453222139636815,0.402893380079012,0.5925747869546907,0.5737898154301241,0.3934232339401776,0.5079765548253286,0.5948076615386549,0.5520402669140609,0.6340950417498992,0.6192338439811864,0.581839137066357,0.5315740153520199,0.4979525732747263,0.5140729857486248,0.42376610279428545,0.6393988010604584,0.5560695257320545,0.4151555170405001,0.4273268725819833
